uses_ip,long_url,short_utl,@ symbol,redirect,hypen,favicon,https_token,req_url,anchor,linksintags,mailto,stat_tamp,iframe,Label
1,1,1,1,1,-1,1,1,1,0,0,1,1,1,1
1,-1,1,1,1,1,1,1,1,1,1,1,1,1,1
1,-1,1,1,1,-1,1,1,1,1,0,1,1,1,1
1,-1,1,1,1,-1,-1,1,1,0,0,1,1,1,1
1,-1,1,1,1,-1,1,1,1,0,0,1,1,1,1
1,-1,1,1,1,-1,1,1,1,0,-1,1,1,1,1
1,-1,1,1,1,-1,1,1,1,0,0,1,1,1,1
1,-1,1,1,1,-1,1,1,1,1,0,1,1,1,1
1,-1,1,1,1,1,1,1,1,0,0,1,1,1,1
1,-1,1,1,1,1,1,1,-1,1,0,1,1,1,1
1,-1,1,1,1,-1,1,1,-1,0,-1,1,1,1,-1
1,-1,1,1,1,-1,1,1,1,-1,-1,1,1,1,-1
1,-1,1,1,1,-1,1,1,1,0,-1,1,1,1,-1
1,-1,1,1,1,-1,1,1,-1,0,-1,1,1,1,-1
1,-1,1,1,1,-1,1,1,-1,0,-1,1,1,1,-1
-1,-1,-1,1,-1,-1,1,-1,-1,-1,1,1,1,1,-1
-1,-1,-1,1,-1,-1,-1,-1,1,-1,1,1,-1,1,-1
1,-1,1,1,1,-1,1,1,-1,-1,-1,1,1,1,-1
1,-1,1,1,1,-1,1,1,-1,0,1,1,1,1,1
1,-1,1,1,1,-1,1,1,1,0,-1,1,1,1,1
1,-1,1,-1,1,-1,1,1,-1,0,0,1,1,1,1
1,-1,1,1,1,-1,1,1,1,0,0,1,1,1,-1
1,1,1,1,1,-1,1,1,1,-1,0,1,1,1,-1
1,-1,1,1,1,-1,1,1,1,0,-1,1,1,1,1
1,-1,1,1,1,-1,-1,1,-1,0,1,1,1,1,1
1,-1,1,1,1,-1,1,1,-1,0,-1,1,1,1,1
1,-1,1,1,1,-1,1,1,-1,0,0,1,1,1,1
1,-1,1,1,1,-1,1,1,1,0,0,1,1,1,1
1,-1,1,1,1,-1,1,1,-1,1,-1,1,1,1,1
1,-1,1,1,1,-1,-1,1,1,0,1,1,1,1,1
1,-1,1,-1,1,-1,1,1,1,-1,0,1,1,1,-1
-1,-1,-1,1,-1,1,1,-1,-1,1,1,1,1,1,1
1,-1,1,-1,1,-1,1,1,-1,-1,0,1,1,1,-1
1,1,1,1,1,1,1,1,1,1,0,1,1,1,1
-1,-1,-1,1,-1,-1,1,-1,1,1,-1,1,1,1,1
1,-1,1,1,1,-1,-1,1,1,1,-1,-1,-1,1,1
1,-1,1,1,1,-1,1,1,1,0,0,1,1,1,1
1,-1,1,1,1,-1,1,1,1,-1,-1,1,1,1,-1
1,-1,1,1,1,-1,1,1,-1,0,-1,1,1,1,-1
1,-1,1,1,1,-1,1,1,1,0,0,1,1,1,1
1,-1,1,1,1,-1,1,1,1,-1,-1,1,1,1,-1
1,-1,1,1,1,-1,1,1,1,0,0,1,1,1,1
1,-1,1,1,1,-1,1,1,-1,0,-1,1,1,1,-1
-1,-1,-1,1,-1,1,1,-1,1,0,0,1,1,1,1
1,-1,1,1,1,-1,1,1,1,0,0,1,1,1,-1
1,1,1,1,1,-1,1,1,1,-1,-1,1,1,1,-1
1,-1,1,1,1,-1,1,1,-1,0,1,1,1,1,1
1,-1,1,1,1,-1,-1,1,-1,-1,-1,-1,1,1,-1
-1,1,-1,1,-1,-1,1,-1,1,-1,-1,1,1,1,-1
1,-1,1,1,1,-1,1,1,-1,0,-1,1,1,1,-1
1,-1,1,1,1,-1,1,1,-1,-1,0,1,1,1,-1
1,-1,1,-1,1,-1,1,1,1,1,1,1,1,1,1
1,-1,1,1,1,1,1,1,-1,0,0,1,1,1,1
1,-1,1,1,1,1,1,1,1,1,1,1,1,1,1
1,-1,1,1,1,-1,-1,1,1,-1,0,-1,1,1,-1
1,-1,1,1,1,-1,1,1,1,-1,0,1,1,1,-1
1,1,1,1,1,-1,1,1,1,-1,0,1,1,1,-1
1,-1,1,1,1,-1,1,1,-1,0,-1,1,1,1,-1
1,-1,1,1,1,-1,-1,1,-1,1,0,-1,1,-1,1
1,1,1,1,1,-1,1,1,1,0,0,1,1,1,1
1,-1,1,1,1,1,-1,1,-1,1,0,-1,1,-1,1
1,-1,1,1,1,-1,1,1,1,0,0,1,1,1,1
1,-1,1,1,1,-1,1,1,-1,-1,-1,1,1,1,-1
1,-1,1,-1,1,-1,1,1,1,-1,0,1,1,1,-1
1,1,1,1,1,-1,-1,1,1,0,1,-1,1,-1,1
1,1,1,1,1,-1,1,1,1,0,0,1,1,1,1
1,1,1,1,1,-1,1,1,1,-1,0,1,1,1,-1
1,-1,1,1,1,-1,1,1,1,-1,-1,1,1,1,-1
1,-1,1,1,1,-1,1,1,1,0,-1,1,1,1,1
1,-1,1,1,1,-1,1,1,1,0,1,1,1,1,1
1,-1,1,1,1,-1,1,1,1,-1,-1,1,1,1,-1
-1,1,-1,1,-1,-1,1,-1,1,-1,0,1,1,1,-1
1,1,1,1,1,-1,1,1,1,-1,-1,1,1,1,-1
1,-1,1,1,1,-1,1,1,-1,-1,1,1,1,1,-1
-1,-1,-1,1,-1,-1,-1,-1,-1,-1,1,-1,1,-1,-1
-1,1,-1,1,-1,-1,1,-1,1,0,0,1,1,1,-1
1,-1,1,1,1,-1,1,1,1,1,1,1,1,1,1
1,1,1,1,1,-1,1,1,1,-1,-1,1,1,1,-1
1,-1,1,1,1,-1,1,1,-1,-1,-1,1,1,1,-1
1,-1,1,1,1,-1,1,1,1,0,0,1,1,1,-1
1,-1,1,1,1,-1,1,1,-1,0,1,1,1,1,1
1,1,1,1,1,-1,1,1,1,-1,0,1,1,1,-1
1,-1,1,1,1,-1,1,1,-1,0,0,1,1,1,1
1,-1,1,1,1,-1,1,1,1,0,0,1,1,1,-1
1,1,1,1,1,-1,1,1,1,1,-1,1,1,1,1
1,-1,1,1,1,-1,-1,1,1,0,0,-1,1,1,1
1,-1,1,1,1,1,1,1,1,1,1,1,1,1,1
-1,-1,-1,1,-1,-1,1,-1,1,0,1,1,1,1,1
1,1,1,-1,1,-1,1,1,1,0,1,1,1,1,-1
1,-1,1,1,1,-1,1,1,-1,-1,-1,1,1,1,-1
1,-1,1,1,1,-1,1,1,-1,0,0,1,1,1,1
1,-1,1,1,1,-1,1,1,1,-1,-1,1,1,1,-1
-1,-1,-1,1,-1,-1,1,-1,-1,0,1,1,1,1,1
1,-1,1,1,1,-1,1,1,-1,0,0,1,1,1,1
1,-1,1,1,1,-1,1,1,-1,-1,-1,1,1,1,-1
1,-1,1,1,1,-1,1,1,-1,0,0,1,1,1,1
-1,1,-1,1,-1,1,1,-1,1,1,0,1,1,1,1
1,1,1,1,1,1,1,1,1,1,-1,1,1,1,1
1,-1,1,1,1,-1,1,1,1,0,-1,1,1,1,1
1,-1,1,1,1,-1,-1,1,1,-1,-1,-1,-1,1,-1
1,-1,1,1,1,-1,1,1,1,0,0,1,1,1,1
-1,-1,-1,1,-1,1,1,-1,1,1,0,1,1,1,1
1,-1,1,1,1,-1,-1,1,1,1,1,-1,-1,1,1
1,1,1,1,1,1,1,1,1,1,0,1,1,1,1
1,-1,1,-1,1,-1,1,1,1,0,1,1,1,1,1
1,-1,1,1,1,-1,-1,1,1,0,-1,-1,-1,1,1
1,-1,1,1,1,-1,-1,1,-1,1,1,-1,1,1,1
1,1,1,1,1,-1,1,1,1,0,0,1,1,1,1
1,-1,1,1,1,-1,1,1,-1,0,0,1,1,1,-1
1,-1,1,1,1,-1,1,1,-1,0,0,1,1,1,1
1,1,1,1,1,-1,1,1,1,-1,1,1,1,1,-1
1,-1,1,1,1,-1,1,1,-1,-1,-1,1,1,1,-1
1,-1,1,1,1,-1,1,1,1,0,-1,1,1,1,1
1,1,1,1,1,-1,1,1,1,1,1,1,1,1,1
1,-1,1,1,1,-1,1,1,1,1,0,1,1,1,1
1,-1,1,-1,1,-1,1,1,-1,-1,0,1,1,1,-1
1,1,1,1,1,-1,1,1,1,-1,-1,1,1,1,-1
1,-1,1,1,1,-1,1,1,-1,0,0,1,1,1,1
1,-1,1,1,1,-1,1,1,-1,0,0,1,1,1,-1
1,-1,1,1,1,1,1,1,1,0,-1,1,1,1,1
1,-1,1,1,1,-1,1,1,1,1,0,1,1,1,1
1,-1,1,1,1,-1,1,1,1,1,0,1,1,1,1
1,-1,1,1,1,-1,1,1,1,0,0,1,1,1,-1
1,-1,1,1,1,-1,1,1,1,1,0,1,1,1,1
1,1,1,1,1,1,-1,1,1,1,-1,-1,1,-1,1
1,-1,1,1,1,-1,1,1,1,0,1,1,1,1,1
1,-1,1,1,1,-1,1,1,1,0,-1,1,1,1,-1
1,-1,1,1,1,-1,1,1,-1,-1,-1,1,1,1,-1
1,-1,1,1,1,-1,1,1,-1,-1,-1,1,1,1,-1
1,-1,1,1,1,-1,-1,1,-1,-1,0,-1,1,-1,-1
1,1,1,1,1,-1,1,1,-1,-1,-1,1,1,1,-1
1,-1,1,1,1,-1,1,1,1,0,0,1,1,1,1
1,-1,1,1,1,-1,1,1,1,1,1,1,1,1,1
1,-1,1,1,1,-1,1,1,1,0,0,1,1,1,1
1,1,1,1,1,1,1,1,1,1,0,1,1,1,1
-1,-1,-1,1,-1,-1,1,-1,1,-1,-1,1,1,1,-1
1,-1,1,1,1,-1,-1,1,1,-1,0,-1,1,1,-1
1,-1,1,1,1,-1,1,1,1,-1,0,1,1,1,-1
-1,1,-1,1,-1,-1,1,-1,1,0,-1,1,1,1,1
1,-1,1,1,1,-1,1,1,-1,1,0,1,1,1,1
1,-1,1,1,1,-1,1,1,1,1,-1,1,1,1,1
1,-1,1,1,1,-1,1,1,1,0,-1,1,1,1,1
1,-1,1,1,1,-1,1,1,1,0,-1,1,1,1,1
1,-1,1,1,1,-1,-1,1,1,-1,0,-1,1,1,-1
1,1,1,1,1,-1,1,1,1,0,0,1,1,1,1
1,-1,1,1,1,-1,1,1,1,-1,0,1,1,1,-1
1,-1,1,1,1,1,1,1,1,0,-1,1,1,1,1
1,-1,1,1,1,1,1,1,1,1,0,1,1,1,1
1,-1,1,1,1,1,1,1,-1,1,1,1,1,1,1
1,-1,1,1,1,-1,-1,1,-1,1,1,-1,1,1,1
1,-1,1,-1,1,-1,1,1,1,1,1,1,1,1,1
1,1,1,-1,1,-1,1,1,-1,-1,0,1,1,1,-1
1,-1,1,1,1,-1,1,1,-1,0,-1,1,1,1,-1
1,-1,1,1,1,-1,1,1,1,-1,0,1,1,1,-1
1,-1,1,1,1,-1,-1,1,1,0,1,-1,1,-1,1
1,-1,1,1,1,-1,1,1,-1,-1,-1,1,1,1,-1
1,1,1,1,1,-1,1,1,1,0,0,1,1,1,1
1,1,1,1,1,-1,1,1,1,0,1,1,1,1,1
1,-1,1,1,1,-1,1,1,1,0,1,1,1,1,1
-1,-1,-1,1,-1,1,1,-1,1,0,0,1,1,1,1
1,-1,1,1,1,-1,-1,1,1,0,0,-1,1,-1,1
1,-1,1,1,1,-1,1,1,1,0,-1,1,1,1,1
-1,1,-1,1,-1,-1,1,-1,1,1,-1,1,1,1,1
1,-1,1,1,1,-1,1,1,1,0,-1,1,1,1,1
1,-1,1,1,1,-1,1,1,1,0,-1,1,1,1,1
1,1,1,1,1,1,-1,1,1,1,-1,-1,1,-1,1
1,-1,1,-1,1,1,1,1,1,0,1,1,1,1,1
1,1,1,1,1,-1,1,1,1,0,-1,1,1,1,1
1,-1,1,1,1,-1,-1,1,-1,-1,0,-1,1,1,-1
1,-1,1,1,1,-1,-1,1,-1,0,0,-1,1,1,-1
1,1,1,1,1,-1,-1,1,1,1,-1,-1,1,1,1
1,-1,1,1,1,1,1,1,1,0,0,1,1,1,1
1,-1,1,1,1,-1,1,1,-1,0,1,1,1,1,-1
1,1,1,1,1,-1,1,1,1,-1,-1,1,1,1,-1
1,-1,1,1,1,-1,1,1,-1,0,-1,1,1,1,-1
1,-1,1,1,1,-1,1,1,1,0,1,1,1,1,1
1,-1,1,1,1,-1,1,1,1,1,1,1,1,1,1
1,-1,1,1,1,-1,1,1,1,0,0,1,1,1,1
1,-1,1,1,1,1,-1,1,1,0,1,-1,1,-1,1
1,-1,1,1,1,-1,-1,1,1,0,-1,-1,1,-1,1
1,-1,1,1,1,-1,1,1,-1,-1,-1,1,1,1,-1
1,1,1,1,1,-1,-1,1,1,0,-1,-1,1,1,1
1,-1,1,1,1,-1,1,1,1,1,0,1,1,1,1
1,-1,1,1,1,-1,1,1,-1,-1,-1,1,1,1,-1
1,-1,1,1,1,-1,1,1,1,0,-1,1,1,1,1
1,1,1,1,1,1,1,1,1,0,-1,1,1,1,1
-1,-1,-1,1,-1,-1,1,-1,-1,0,-1,1,1,1,1
1,-1,1,1,1,-1,1,1,1,0,1,1,1,1,1
1,-1,1,1,1,-1,1,1,-1,0,-1,1,1,1,1
1,1,1,-1,1,-1,1,1,-1,0,1,1,1,1,1
1,-1,1,1,1,-1,1,1,1,1,0,1,1,1,1
1,1,1,-1,1,-1,1,1,1,-1,0,1,1,1,-1
1,-1,1,1,1,-1,1,1,1,0,1,1,1,1,1
1,-1,1,1,1,1,1,1,-1,1,0,1,1,1,1
1,-1,1,1,1,1,1,1,1,0,0,1,1,1,1
1,-1,1,1,1,-1,1,1,1,0,0,1,1,1,1
1,-1,1,1,1,-1,1,1,1,0,0,1,1,1,-1
1,1,1,1,1,-1,1,1,1,1,0,1,1,1,1
-1,-1,-1,1,-1,-1,1,-1,1,0,1,1,1,1,1
1,-1,1,1,1,-1,1,1,1,0,0,1,1,1,1
1,-1,1,1,1,-1,1,1,1,0,-1,1,1,1,1
1,1,1,1,1,-1,1,1,1,0,0,1,1,1,1
1,-1,1,1,1,-1,1,1,-1,0,0,1,1,1,1
1,-1,1,1,1,1,1,1,1,1,-1,1,1,1,1
1,-1,1,1,1,-1,1,1,1,0,0,1,1,1,-1
1,-1,1,1,1,-1,1,1,1,0,-1,1,1,1,1
1,-1,1,1,1,-1,1,1,1,0,1,1,1,1,1
-1,-1,-1,1,-1,-1,1,-1,1,0,1,1,1,1,1
1,-1,1,1,1,-1,1,1,1,-1,0,1,1,1,-1
1,-1,1,1,1,-1,1,1,1,0,-1,1,1,1,1
1,-1,1,1,1,-1,1,1,-1,-1,-1,1,1,1,-1
-1,-1,-1,1,-1,-1,1,-1,1,0,1,1,1,1,1
1,-1,1,1,1,-1,1,1,-1,0,-1,1,1,1,-1
1,-1,1,1,1,-1,1,1,1,-1,0,1,1,1,-1
1,-1,1,1,1,-1,1,1,1,0,-1,1,1,1,-1
1,-1,1,1,1,-1,1,1,1,0,-1,1,1,1,1
1,-1,1,-1,1,1,1,1,1,1,1,1,1,1,1
-1,-1,-1,1,-1,1,1,-1,1,0,-1,1,1,1,1
1,-1,1,1,1,-1,1,1,1,-1,-1,1,1,1,-1
1,-1,1,1,1,-1,-1,1,1,-1,0,-1,1,1,-1
1,1,1,1,1,-1,-1,1,1,-1,0,-1,1,1,-1
1,1,1,1,1,-1,1,1,1,-1,-1,1,1,1,-1
1,-1,1,1,1,-1,-1,1,-1,0,-1,-1,1,1,-1
1,-1,1,1,1,-1,1,1,1,0,0,1,1,1,1
1,-1,1,1,1,-1,1,1,-1,-1,0,1,1,1,-1
1,-1,1,1,1,-1,1,1,-1,-1,0,1,1,1,-1
1,-1,1,1,1,-1,1,1,1,1,0,1,1,1,1
-1,-1,-1,1,-1,1,1,-1,1,1,0,1,1,1,1
1,-1,1,1,1,1,1,1,1,1,1,1,1,1,1
-1,1,-1,1,-1,-1,1,-1,-1,-1,1,1,1,1,-1
1,-1,1,1,1,-1,1,1,-1,0,0,1,1,1,1
1,-1,1,1,1,-1,1,1,-1,-1,0,1,1,1,-1
1,-1,1,1,1,-1,1,1,1,0,0,1,1,1,1
1,-1,1,1,1,-1,-1,1,1,0,-1,-1,1,-1,1
1,-1,1,1,1,-1,1,1,-1,1,0,1,1,1,1
1,1,1,1,1,-1,1,1,-1,-1,0,1,1,1,-1
-1,-1,-1,1,-1,-1,1,-1,-1,-1,1,1,1,1,-1
1,-1,1,1,1,-1,1,1,-1,-1,-1,1,1,1,-1
-1,-1,-1,1,-1,-1,1,-1,-1,1,0,1,1,1,1
1,-1,1,1,1,-1,1,1,1,-1,-1,1,1,1,-1
1,-1,1,1,1,-1,1,1,1,1,1,1,1,1,1
1,-1,1,1,1,-1,1,1,-1,0,-1,1,1,1,-1
1,1,1,1,1,-1,1,1,-1,-1,0,1,1,1,-1
1,-1,1,1,1,-1,1,1,-1,0,1,1,1,1,1
1,-1,1,1,1,-1,1,1,1,-1,-1,1,1,1,-1
1,-1,1,1,1,-1,-1,1,1,1,1,-1,1,1,1
1,-1,1,1,1,-1,1,1,-1,0,0,1,1,1,-1
-1,1,-1,1,-1,-1,1,-1,1,-1,0,1,1,1,-1
1,1,1,1,1,-1,-1,1,1,-1,0,-1,1,1,-1
1,-1,1,1,1,-1,1,1,-1,0,-1,1,1,1,1
1,-1,1,-1,1,-1,1,1,-1,-1,0,1,1,1,-1
1,-1,1,1,1,-1,1,1,-1,0,0,1,1,1,1
1,-1,1,1,1,-1,1,1,-1,0,-1,1,1,1,-1
1,1,1,1,1,-1,-1,1,1,0,0,-1,1,1,1
1,-1,1,1,1,-1,1,1,-1,-1,0,1,1,1,-1
1,-1,1,1,1,-1,1,1,1,-1,0,1,1,1,-1
1,1,1,1,1,-1,-1,1,1,-1,0,-1,1,1,-1
1,1,1,1,1,-1,-1,1,-1,-1,0,-1,1,1,-1
1,-1,1,1,1,-1,1,1,1,-1,0,1,1,1,-1
1,-1,1,1,1,1,1,1,-1,1,-1,1,1,1,1
1,-1,1,1,1,-1,1,1,-1,-1,0,1,1,1,-1
1,-1,1,1,1,-1,1,1,-1,0,0,1,1,1,1
-1,-1,-1,1,-1,-1,1,-1,-1,0,0,1,1,1,1
1,-1,1,1,1,-1,1,1,-1,0,0,1,1,1,1
1,-1,1,1,1,-1,-1,1,-1,-1,0,-1,1,1,-1
1,-1,1,1,1,1,-1,1,-1,1,0,-1,1,1,1
1,1,1,1,1,-1,-1,1,1,0,-1,-1,1,1,1
1,-1,1,1,1,1,-1,1,-1,1,-1,-1,1,1,1
1,-1,1,1,1,1,1,1,1,0,1,1,1,1,1
1,-1,1,1,1,-1,-1,1,1,0,-1,-1,1,1,-1
1,-1,1,1,1,1,1,1,1,0,0,1,1,1,1
1,-1,1,1,1,1,-1,1,1,1,-1,-1,1,1,1
1,-1,1,1,1,-1,1,1,-1,-1,0,1,1,1,-1
1,-1,1,1,1,-1,-1,1,1,-1,-1,-1,1,1,-1
1,-1,1,1,1,-1,-1,1,1,0,-1,-1,1,1,1
1,1,1,1,1,-1,-1,1,1,1,0,-1,1,1,1
1,1,1,1,1,-1,1,1,1,1,0,1,1,1,1
1,-1,1,1,1,-1,1,1,-1,0,0,1,1,1,1
1,1,1,1,1,1,1,1,1,1,0,1,1,1,1
1,-1,1,1,1,-1,-1,1,-1,-1,0,-1,1,1,-1
1,-1,1,1,1,-1,1,1,-1,0,-1,1,1,1,1
1,1,1,1,1,-1,-1,1,1,0,0,-1,1,1,1
1,-1,1,1,1,-1,1,1,1,0,1,1,1,1,1
1,-1,1,1,1,-1,-1,1,-1,-1,1,-1,1,1,-1
-1,-1,-1,1,-1,-1,1,-1,-1,0,-1,1,1,1,1
1,-1,1,1,1,-1,-1,1,-1,-1,1,-1,1,1,-1
1,-1,1,1,1,-1,1,1,-1,0,-1,1,1,1,-1
1,-1,1,1,1,-1,1,1,1,0,0,1,1,1,-1
1,-1,1,1,1,-1,1,1,1,0,0,1,1,1,1
1,-1,1,1,1,-1,1,1,-1,0,-1,1,1,1,-1
1,1,1,-1,1,-1,1,1,1,-1,0,1,1,1,-1
1,-1,1,1,1,-1,-1,1,-1,-1,0,-1,1,1,-1
-1,-1,-1,1,-1,-1,-1,-1,-1,-1,1,-1,1,1,-1
1,-1,1,-1,1,1,1,1,1,1,1,1,1,1,1
1,-1,1,1,1,-1,-1,1,-1,0,0,-1,1,1,1
1,-1,1,1,1,-1,1,1,1,0,-1,1,1,1,-1
1,-1,1,1,1,-1,1,1,-1,-1,0,1,1,1,-1
1,-1,1,1,1,-1,1,1,1,1,-1,1,1,1,1
-1,1,-1,1,-1,1,-1,-1,1,1,1,-1,1,-1,1
1,-1,1,1,1,-1,1,1,1,-1,0,1,1,1,-1
1,-1,1,1,1,-1,1,1,1,0,-1,1,1,1,-1
1,-1,1,1,1,-1,1,1,-1,1,0,1,1,1,1
1,-1,1,1,1,-1,1,1,1,0,0,1,1,1,1
-1,-1,-1,1,-1,-1,-1,-1,-1,-1,1,-1,1,-1,-1
1,-1,1,1,1,-1,1,1,1,-1,0,1,1,1,-1
1,-1,1,1,1,-1,1,1,1,0,1,1,1,1,1
1,-1,1,1,1,-1,-1,1,1,-1,0,-1,-1,1,-1
1,-1,1,1,1,-1,1,1,-1,-1,-1,1,1,1,-1
-1,1,-1,1,-1,-1,-1,-1,-1,0,1,-1,-1,1,1
1,-1,1,1,1,-1,1,1,-1,0,1,1,1,1,1
1,-1,1,1,1,-1,1,1,-1,-1,0,1,1,1,-1
1,1,1,1,1,1,1,1,1,0,0,1,1,1,1
1,-1,1,1,1,-1,1,1,-1,0,0,1,1,1,-1
1,-1,1,1,1,1,1,1,1,0,1,1,1,1,1
1,-1,1,1,1,-1,1,1,-1,0,-1,1,1,1,-1
1,-1,1,1,1,-1,1,1,-1,-1,0,1,1,1,-1
1,-1,1,1,1,-1,-1,1,-1,-1,-1,-1,-1,1,-1
1,-1,1,1,1,-1,1,1,-1,0,-1,1,1,1,1
1,-1,1,1,1,-1,1,1,-1,0,0,1,1,1,1
1,-1,1,-1,1,-1,1,1,-1,-1,0,1,1,1,-1
1,-1,1,1,1,-1,1,1,-1,-1,-1,1,1,1,-1
1,-1,1,1,1,-1,1,1,-1,0,-1,1,1,1,1
1,-1,1,1,1,-1,1,1,-1,-1,0,1,1,1,-1
1,-1,1,1,1,-1,1,1,1,0,0,1,1,1,1
1,-1,1,1,1,-1,1,1,1,-1,-1,1,1,1,-1
1,-1,1,1,1,-1,1,1,-1,1,-1,1,1,1,1
1,-1,1,1,1,-1,1,1,-1,0,-1,1,1,1,1
1,-1,1,1,1,-1,1,1,1,-1,-1,1,1,1,-1
1,-1,1,1,1,1,1,1,-1,0,1,1,1,1,1
1,-1,1,1,1,-1,1,1,1,0,0,1,1,1,1
1,1,1,1,1,-1,1,1,1,0,0,1,1,1,-1
-1,-1,-1,1,-1,-1,-1,-1,-1,-1,1,-1,-1,1,-1
1,-1,1,1,1,-1,1,1,1,0,0,1,1,1,1
1,-1,1,1,1,-1,1,1,1,0,0,1,1,1,1
1,-1,1,1,1,-1,1,1,1,0,0,1,1,1,-1
1,1,1,1,1,-1,1,1,1,1,0,1,1,1,1
1,-1,1,1,1,-1,1,1,1,0,-1,1,1,1,-1
1,-1,1,1,1,-1,1,1,1,0,0,1,1,1,-1
1,-1,1,1,1,-1,-1,1,1,0,-1,-1,-1,-1,1
1,-1,1,1,1,-1,-1,1,1,-1,1,-1,-1,-1,1
1,-1,1,1,1,-1,-1,1,-1,0,1,-1,-1,-1,-1
-1,-1,-1,1,-1,-1,1,-1,-1,0,1,1,1,1,1
1,-1,1,1,1,-1,1,1,1,0,0,1,1,1,-1
-1,-1,-1,1,-1,-1,-1,-1,-1,-1,1,-1,-1,1,-1
1,-1,1,1,1,-1,-1,1,1,0,-1,-1,-1,1,1
-1,-1,-1,1,-1,-1,1,-1,1,0,0,1,1,1,1
1,-1,1,1,1,-1,-1,1,1,1,-1,-1,-1,1,1
1,-1,1,1,1,-1,1,1,-1,0,-1,1,1,1,-1
1,-1,1,1,1,-1,1,1,1,0,0,1,1,1,1
1,-1,1,1,1,-1,1,1,-1,0,-1,1,1,1,-1
1,-1,1,1,1,-1,-1,1,1,1,-1,-1,-1,-1,1
1,-1,1,1,1,-1,1,1,-1,-1,-1,1,1,1,-1
1,-1,1,1,1,-1,-1,1,-1,1,-1,-1,-1,-1,1
1,-1,1,-1,1,1,1,1,1,1,1,1,1,1,1
1,-1,1,1,1,-1,1,1,1,0,-1,1,1,1,1
1,1,1,1,1,-1,1,1,1,1,-1,1,1,1,1
1,-1,1,1,1,-1,-1,1,1,-1,0,-1,-1,-1,-1
1,1,1,1,1,-1,1,1,1,1,1,1,1,1,1
1,1,1,1,1,1,-1,1,1,0,-1,-1,-1,-1,1
1,1,1,1,1,-1,1,1,1,0,-1,1,1,1,1
1,-1,1,1,1,-1,1,1,1,-1,-1,1,1,1,-1
1,-1,1,1,1,-1,1,1,-1,-1,0,1,1,1,-1
1,-1,1,1,1,1,-1,1,-1,1,-1,-1,-1,-1,1
1,-1,1,1,1,-1,1,1,-1,0,0,1,1,1,-1
1,-1,1,1,1,-1,1,1,-1,-1,-1,1,1,1,-1
1,-1,1,1,1,-1,1,1,1,0,-1,1,1,1,-1
1,-1,1,1,1,-1,1,1,-1,0,0,1,1,1,1
1,-1,1,1,1,-1,1,1,-1,0,0,1,1,1,-1
1,-1,1,1,1,-1,1,1,-1,0,-1,1,1,1,-1
1,-1,1,1,1,-1,1,1,-1,-1,0,1,1,1,-1
1,1,1,1,1,-1,1,1,1,0,1,1,1,1,1
1,-1,1,1,1,-1,1,1,-1,1,-1,1,1,1,-1
1,1,1,1,1,-1,1,1,1,0,1,1,1,1,1
1,-1,1,1,1,-1,1,1,1,0,-1,1,1,1,1
1,-1,1,1,1,1,-1,1,-1,1,0,-1,-1,-1,1
1,1,1,1,1,-1,1,1,1,-1,0,1,1,1,-1
1,-1,1,1,1,-1,1,1,1,0,-1,1,1,1,-1
1,-1,1,1,1,-1,1,1,-1,1,0,1,1,1,1
1,-1,1,1,1,-1,1,1,-1,-1,-1,1,1,1,-1
1,-1,1,1,1,-1,1,1,-1,-1,-1,1,1,1,-1
1,-1,1,1,1,-1,-1,1,1,-1,0,-1,-1,-1,-1
1,-1,1,1,1,-1,1,1,-1,0,-1,1,1,1,1
1,-1,1,1,1,-1,1,1,-1,1,0,1,1,1,-1
1,-1,1,1,1,-1,1,1,1,0,-1,1,1,1,1
1,-1,1,-1,1,-1,1,1,1,0,1,1,1,1,1
1,-1,1,1,1,-1,1,1,-1,0,-1,1,1,1,-1
1,-1,1,1,1,-1,1,1,-1,-1,0,1,1,1,-1
1,-1,1,1,1,-1,1,1,1,0,0,1,1,1,1
1,1,1,1,1,-1,1,1,1,0,0,1,1,1,1
1,-1,1,1,1,-1,1,1,-1,-1,-1,1,1,1,-1
1,-1,1,1,1,-1,1,1,-1,-1,-1,1,1,1,-1
1,1,1,1,1,-1,1,1,1,-1,0,1,1,1,-1
1,-1,1,1,1,-1,1,1,-1,1,1,1,1,1,1
1,-1,1,1,1,-1,1,1,1,-1,0,1,1,1,-1
-1,-1,-1,1,-1,-1,1,-1,1,0,0,1,1,1,1
1,-1,1,1,1,1,-1,1,-1,0,1,-1,-1,-1,1
1,-1,1,1,1,-1,1,1,-1,0,-1,1,1,1,-1
1,-1,1,1,1,-1,1,1,1,-1,0,1,1,1,-1
1,-1,1,1,1,-1,1,1,-1,-1,-1,1,1,1,-1
1,-1,1,1,1,-1,1,1,1,1,0,1,1,1,1
1,-1,1,-1,1,-1,1,1,1,0,1,1,1,1,1
1,-1,1,-1,1,1,1,1,-1,1,1,1,1,1,1
-1,-1,-1,1,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,-1
1,-1,1,1,1,-1,1,1,1,1,0,1,1,1,1
1,-1,1,1,1,-1,1,1,-1,-1,-1,1,1,1,-1
1,-1,1,1,1,-1,1,1,-1,-1,-1,1,1,1,-1
-1,-1,-1,1,-1,-1,1,-1,1,1,0,1,1,1,1
1,-1,1,1,1,-1,1,1,-1,0,-1,1,1,1,-1
